hero,connection
ATALANTA,"HOGUN [ASGARDIAN],RED GUARDIAN V,ST. LAWRENCE, COL. C,COOPER, DR. VALERIE,HAVOK/ALEX SUMMERS ,PERUN,LEADER/SAM STERNS,JONES, RICHARD MILHO,THOR II/ROGER RED NO,STRONG GUY/GUIDO CAR,WOLFSBANE/RAHNE SINC,ORACLE/LADY SIBYL,AGAMEMNON III/,AJAX,HINKLEY,TRAUMA,HOARFEN,VOSTOK,JASON,BERENGHETTI, SUSAN,VECTOR,HULK/DR. ROBERT BRUC,WILD MAN/ALEX WILDMA,DOC SAMSON/DR. LEONA,ULYSSES II,IRONCLAD,CAPTAIN AMERICA,PARIS,DAHN, FARNOQ,JONES, MARLO CHANDLE,OGRESS/,DR. STRANGE/STEPHEN ,GLADIATOR II,ROSS, GEN. THADDEUS ,BERENGHETTI, MICHAEL,SHORR, JACQUELINE,VOLSTAGG,CASSIOPEIA,HECTOR II,ELAMRON,ACHILLES II/HELMUT,MULTIPLE MAN/JAMES A,POLARIS/LORNA DANE,JAILBAIT/JESS,HELA [ASGARDIAN],ROCK/SAMUEL JOHN ROC,PROMETHEUS II,BANNER, BETTY ROSS T,FANDRAL [ASGARDIAN],JONES, JANIS"
"ATKINSON, MAJ. EDMON","SABRETOOTH/VICTOR CR,CAPTAIN AMERICA,STONECOLD/,FATALE/PAMELA GREENW,CHASE, TREVOR,WILD CHILD/KYLE GIBN,POLARIS/LORNA DANE,MYSTIQUE/RAVEN DARKH,BRICKMAN, GLORIA,BROWSER,FORGE,HAVOK/ALEX SUMMERS ,COOPER, DR. VALERIE"
AVALANCHE/DOMINIC PE,"BRIGHTWIND,SABRETOOTH/VICTOR CR,JONES, BART,SPIDER-WOMAN/JESSICA,FITCH/,WOLVERINE/LOGAN ,SOUTHERN, CANDY,HAVOK/ALEX SUMMERS ,FAMINE/AUTUMN ROLFSO,SIROCCO,DELGADO, RUFUS,LEFT-WINGER/HECTOR L,QUICKSILVER/PIETRO M,TORPEDO III/BROCK JO,CANTOR, VERA,GREY, ELAINE,EXODUS/BENNET DUPARI,MACON, ANGELO,MAXIMUS [INHUMAN],TOAD/MORTIMER TOYNBE,CONAN, NEAL,HALLER, GABRIELLE,WHITE QUEEN/EMMA FRO,RANDOM II/MARSHALL E,DAZZLER II/ALLISON B,BLACK BOLT/BLACKANTO,MEDUSA/MEDUSALITH AM,APOCALYPSE/EN SABAH ,MAN-BEAST,CHURCHILL, LORD,PHOENIX 2013,ERG,THERAK,NIGHTCRAWLER/KURT WA,LONGSHOT,LEGION II/DAVID HALL,ROGUE /,LEECH,DAYTRIPPER/AMANDA SE,TOWER,TASKMASTER,DR. DOOM/VICTOR VON ,WONDER MAN/SIMON WIL,SCANNER II,FRIEDLANDER, SHARON,VERMIN, LADY,TESSA,OMEGA RED/ARKADY ROS,MAGNETO/MAGNUS/ERIC ,LOKI [ASGARDIAN],DEMOLITION MAN/DENNI,CRYSTAL [INHUMAN],PYRO/ALLERDYCE JOHNN,CYCLOPS/SCOTT SUMMER,COOPER, DR. VALERIE,WASP/JANET VAN DYNE ,SCRAMBLER,MCCABE, LINDSAY,REDWING,CORSAIR,BLACK KING/SEBASTIAN,WOLFSBANE/RAHNE SINC,STONEWALL/LOUIS HAMI,RIGHT-WINGER/JEROME ,URSULA, LADY,CANNONBALL II/SAM GU,SUNDER,ARCLIGHT/PHILLIPA SO,SUNSPOT/ROBERTO DACO,COLOSSUS 2013,ROMA,SOLE, RANSOME,STINGER III/,CROSS/,STORM/ORORO MUNROE S,HRIMHARI,SHADOWCAT 2013,GAMBIT/REMY LEBEAU ,BIG CASINO/,MAGIK/ILLYANA RASPUT,THOR/DR. DONALD BLAK,THUNDERBIRD III/NEAL,SKULLBUSTER,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,RIPTIDE,CARPENTER, RACHEL,KELLY, SEN. ROBERT E,BOOMER/TABITHA SMITH,CARTER, SHARON,LOCKHEED,MASQUE,CALIBAN/,BEAST/HENRY &HANK& P,INFECTIA/JOSEPHINE,SUPER SABRE/MARTIN F,MARVEL GIRL/JEAN GRE,HAWK,AMINEDI,BINARY/CAROL DANVERS,TIMESHADOW,TILBY, TRISH/PATRICI,KINGPIN/WILSON FISK,DRAKE, WILLIAM ROBER,STRUCKER, ANDREA,REILLY, MAVIS,REESE, MURRAY,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,ARABIAN KNIGHT/ABDUL,SPIRAL,JARVIS, EDWIN ,MIRAGE II/DANIELLE M,LADY DEATHSTRIKE/YUR,ADVERSARY,APE/,CARPENTER, LARRY,HERCULES [GREEK GOD],NAZE,ELYSIA,GREY, DR. JOHN,RICHARDS, FRANKLIN 2,STRONG GUY/GUIDO CAR,STRUCKER, ANDREAS,LELAND, HARRY,ROWEN, MIKE,RAM, SIR,JONES, CHARLOTTE,HUNTER, STEVIE,KARNAK [INHUMAN],ARCADE/,CRIMSON COMMANDO/FRA,FURY, COL. NICHOLAS ,SUMMERS, NATHAN CHRI,GYRICH, HENRY PETER,FALLON, MEG,VISION ,EITRI,ANT-MAN/DR. HENRY J.,SKIDS/SALLY BLEVINS,VERTIGO II,SIKORSKY, RAYMOND,FORGE,ARACHNE,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,METEORITE,HILDY [ASGARDIAN],GARGOUILLE/,JUGGERNAUT/CAIN MARK,TYGER, LORD,PLAGUE,PROFESSOR X/CHARLES ,PROMETHEUS II,MANIPULATOR II,ANTEUS,BLOCKBUSTER III/MICH,JOCASTA,USAGENT/CAPTAIN JOHN,CARGIL/JOANNA CARGIL,PROJECTOR/,NOMAD III/JACK MONRO,BATTLESTAR/LEMAR HOS,TARBABY,BLOB/FRED J. DUKES,BEAUTIFUL DREAMER,FERAL/MARIA CALLASAN,MOLE MAN/HARVEY RUPE,PRISM,VAGABOND/PRISCILLA L,MACTAGGERT, MOIRA KI,IRON MAN/TONY STARK ,RICTOR/JULIO ESTEBAN,ROWEN, CARL,HULK/DR. ROBERT BRUC,WARLOCK III,SCALPHUNTER,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,GATOR, LORD,MYSTIQUE/RAVEN DARKH,HARPOON,SUB-MARINER/NAMOR MA,ICEMAN/ROBERT BOBBY ,PHOENIX III/RACHEL S,DR. STRANGE/STEPHEN ,REYES, DR. CECELIA,FALCON/SAM WILSON,WETHERELL, MANOLI,MOCKINGBIRD/DR. BARB,PSYLOCKE/ELISABETH B,DOMINA,VEIL,BLACK RAAZER/,LAMBERT, WILSON,PROSH,POSITRON/RONNIE,HELA [ASGARDIAN],SPIDER-WOMAN II/JULI,SUMMERS, MADELYNE MA,AHAB/RORY CAMPBELL,HODGE, CAMERON,FIREFIST/RUSTY COLLI"
"AYALA, AWILDA","SHINCHUKO, LOTUS,BYRD, NATHANIEL ALEX,BUSHKIN, BARNEY,BROWN, MINDY MCPHERS,DIAMOND, BOB,D'ANGELO, LIEUTENANT,LEEDS, BETTY BRANT,AYALA, MRS.,JACK OF HEARTS/JACK ,BROWN, ABE,WHITE TIGER/HECTOR A,SUN, LIN"
"AYALA, NESTOR","SHINCHUKO, LOTUS,AYALA, AWILDA,D'ANGELO, LIEUTENANT,LEEDS, BETTY BRANT,AYALA, MRS.,WHITE TIGER/HECTOR A,SUN, LIN"
AZAZEL,"CARMODY, MRS.,AENTAROS,BEAST/HENRY &HANK& P,BERGER, PROF.,CIRE, EYLA,MARVEL GIRL/JEAN GRE,HAMID, SHEIK,KEY/"
AZIR,"CAGE, LUKE/CARL LUCA,KNIGHT, MISTY,WING, COLLEEN,SCARFE, RAFAEL,FAROUK,IRON FIST/DANIEL RAN,HOGARTH, JERYN,NINJA/,BROWN, ABE,ROYCE, JENNIE"
AZOR,"ATTUMA,SETH,HULK/DR. ROBERT BRUC"
BAAL II,"PAGE, KAREN,DAREDEVIL/MATT MURDO,MCKENZIE, LYDIA"
"BADALAMENTE, JESUS","KNIGHT, MISTY,COLLINS, NICK,SLEEPWALKER,RUBY,MAINFRAME/IAN WAJLER,JOCASTA,HANSEN, BILLY,COLDBLOOD/,THING/BENJAMIN J. GR,COOPER, WHITNEY III,HU, DR.,ULTRON,GHOST RIDER III/DAN ,KIMBLE, DR.,CROSS, STANLEY,KELLY, KAREN,MAGNUM, MOSES,MACHINE MAN/X-51,STORM/ORORO MUNROE S,FURY, COL. NICHOLAS ,SHERIDAN, RICHARD RI,BUSHWACKER/CARL,INVISIBLE WOMAN/SUE ,FORGE,COLLINS, TRACY,KRISTOFF/KRISTOFF VE,MR. FX/,DEATHLOK II/COL. JOH,NELSON, FRANKLIN FOG,MUMM, MAX,CONOVER, ALYSSA,BURR, CLAYTON,DEATHLOK III/MICHAEL,DAREDEVIL/MATT MURDO,JACOBS, BEN,DWORMAN, JIM,JUBILEE/JUBILATION L,RYKER, HARLAN,ANGSTROM, EARL,POWDERKEG/FRANK SKOR,MECHADOOM"
"BAILEY, JOEY","GREY, DR. JOHN,GAMBIT/REMY LEBEAU ,MR. SINISTER/NATHAN ,ST. CROIX, LOUIS,BISHOP /,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE"
"BALDWIN, MADELYNE MA","JUSTICE II/VANCE AST,CHORD, ANDREW,FIRESTAR/ANGELICA JO,BLACK KNIGHT V/DANE ,NAMORITA/NITA PRENTI,GENERAL ADMISSION,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,TAI II,ASTROVIK, ARNOLD,THING/BENJAMIN J. GR,BOLT II/CHRIS BRADLE,RIGHT,HERCULES [GREEK GOD],FIREWALL/THEARY/MIN ,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,YAMIR, SASHA,WINDSTORM/,JETSTREAM/HAROUD IBN,SUTTON, JOHN,GUARDIAN III,WHITE QUEEN/EMMA FRO,LEWIS, SHIRLEY WASHI,NORTHSTAR/JEAN-PAUL ,VISION ,NIGHT THRASHER/DUANE,SILHOUETTE,SASQUATCH/WALTER LAN,BENGAL/,TAROT/MARIE-ANGE COL,RIDER, CHARLES,ANGEL/WARREN KENNETH,GENECIDE,DARKHAWK/CHRIS POWEL,SPHINX II,HO, LI MUAN,SPEEDBALL II/DARRION,HUMAN TORCH/JOHNNY S,ROGUE /,ARRANGER/,URICH, BEN,HELIX/RAFAEL CARAGO,FUNARO, DONNA,ASTROVIK, NORMA,VIBRANIA/SHARA,BALDWIN, JUSTIN,WRONG,DRY,TURBO II (A)/MICHIKO,GEE/ALEX POWER,SPIDER-MAN CLONE/BEN,HINDSIGHT LAD/CARLTO,CYCLOPS/SCOTT SUMMER,WATER WIZARD/PETE,NOVA/RICHARD RIDER,PUCK/EUGENE MILTON J,BEVATRON/,CUSHING, KATE,AEGIS/TREY ROLLINS,ROSEN, WALTER,FIRESTRIKE/DALTON BE,BLACKWING/JOSEPH MAN,TERRAFORMER/SAM,MR. FANTASTIC/REED R,SPEEDBALL/ROBBIE BAL,STORM/ORORO MUNROE S,CAPTAIN AMERICA,ROULETTE II/JENNY ST,JAMESON, J. JONAH,TIMESLIP/RINA PATEL,TERRAX II/TYROS,JANES, FATHER MICHAE,SHAUNEGHANN, MICHAEL,ICEMAN/ROBERT BOBBY ,STAR THIEF III/DITMI,BARRENOS, OMAR,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,HIGH EVOLUTIONARY/HE,SABRA/RUTH BAT-SERAP,BLOODSTRIKE/ERIC CON,MATHEMANIC/THOMAS SO,MULTIPLE MAN/JAMES A,SPIDERCIDE,MARVEL GIRL/JEAN GRE,NIELS,SHE-HULK/JENNIFER WA"
"BANNON, LANCE","RANDI,KATZENBERG, NICK,ROBERTSON, AMANDA,TOMBSTONE/LONNIE THO,SLOAN, DR.,GRIM HUNTER/KRAVINOF,HOCHBERG, ROGER,JARVIS, EDWIN ,BLACK TOM CASSIDY,SET,PUMA/THOMAS FIREHEAR,LIZARD/DR. CURTIS CO,VIPER II,IRON FIST/DANIEL RAN,LOBO, EDUARDO,SCHEMER/RICHARD FISK,THOMPSON, EUGENE FLA,EEL II/EDWARD LAVELL,SPIDER-MAN/PETER PAR,DAZZLER II/ALLISON B,HOBGOBLIN II/RODERIC,WHITMAN, DEBRA,ROBERTSON, RANDY,SIN-EATER/STAN CARTE,DOCKERY, RUPERT,LEEDS, NED,ROBERTSON, JOE,FISK, VANESSA,PALERMO, VICTOR,BLACK CAT/FELICIA HA,GHAUR [DEVIANT],WHIZZER III/JAMES SA,HAMMERHEAD,PALADIN/PAUL DENNIS,ABOMINATION/EMIL BLO,HOPKINS, STEVE,JUGGERNAUT/CAIN MARK,ARRANGER/,URICH, BEN,DR. DOOM/VICTOR VON ,WONDER MAN/SIMON WIL,LEEDS, BETTY BRANT,SCOURGE,TITANIA II/MARY SKEE,WATSON, ANNA,SHA SHAN,MUGGINS, MAMIE,LLYRA/LLYRA MORRIS,MAN-MOUNTAIN MARKO,BAMBI,MAD DOG/COLONEL BUZZ,SPIDER-MAN CLONE/BEN,PARKER, MAY,WASP/JANET VAN DYNE ,GRANT, GLORIA GLORY,FACADE,CUSHING, KATE,DR. OCTOPUS/OTTO OCT,SAUNDERS, KRISTINE,MERCADO, JOY,MR. FANTASTIC/REED R,MADAME WEB/CASSANDRA,TYRANNUS,CHANG, DR. PHILLIP,WRAITH,LUBENSKI, NATE,CANDY,VULTURE/ADRIAN TOOME,JAMESON, J. JONAH,JAMESON, MARLA MADIS,CHAMELEON/DMITRI SME,JAMESON, COL. JOHN ,HOBGOBLIN V/JASON PH,HAMMER, JUSTIN,KANE, MARCY/KAINA,WATSON-PARKER, MARY ,CAGE, LUKE/CARL LUCA,ROBERTSON, MARTHA,DAREDEVIL/MATT MURDO,SCORPION/MACDONALD G,KENT, CLARK,GRANDMASTER/EN DWI G,BEAST/HENRY &HANK& P,OSBORN, HARRY,KINGPIN/WILSON FISK,SHE-HULK/JENNIFER WA"
BANSHEE 2013,"RICHARDS, FRANKLIN 2,WOLFSBANE/RAHNE SINC,SUMMERS, NATHAN CHRI,BOOMER/TABITHA SMITH,RICTOR/JULIO ESTEBAN,CANNONBALL II/SAM GU,SUNSPOT/ROBERTO DACO,INVISIBLE WOMAN/SUE ,BANSHEE/SEAN CASSIDY,RICHARDS, FRANKLIN B,AHAB/RORY CAMPBELL,MR. FANTASTIC/REED R,WARLOCK III"
BARNACLE/,"DEVEREAUX, MICHELLE,MAGNETO/MAGNUS/ERIC ,CARGIL/JOANNA CARGIL,PROJECTOR/,SHADOWCAT/KATHERINE ,CORTEZ, FABIAN,WOLVERINE/LOGAN ,QUICKSILVER/PIETRO M,MARROW/SARAH ,MELLENCAMP,REM-RAM/,KATH,RANSOME, JENNIFER AM,SUVOROV, ADMIRAL GRI,VOGHT, AMELIA,NEOPHYTE/,STORM/ORORO MUNROE S,KLEINSTOCK, SVEN,PIPELINE/CORMICK GRI,KAMAL,GAMBIT/REMY LEBEAU ,STATIC,SPOOR/ANDREW HAMISH ,COLOSSUS II/PETER RA,NIGHTCRAWLER/KURT WA,VINDALOO/,SENYAKA,ROGUE /,JOSEPH,SCANNER II,KLEINSTOCK, HARLAN,BINARY/CAROL DANVERS"
"BARTON, SEN.","RIOT/HEIDI SLATKIN,DICE/ROB FORTUNE"
BARTOS,"R'TEE,SINTARIIS,AVIOS,FAYRELYTE STRONGHEAR,KREDDICK,EGO,GLADIATOR II,NURO,FIZ [SKRULL],DIBDEB,ALBERIK,LILANDRA NERAMANI [S,PROFESSOR X/CHARLES ,BASALTAR,P'KAR,SPUNJE"
BATROC/GEORGES BATRO,"JUSTICE II/VANCE AST,MODOK/GEORGE TARLETO,FIRESTAR/ANGELICA JO,BLOODSTONE/ULYSSES B,WHIRLWIND/DAVID CANN,HAVOK/ALEX SUMMERS ,LEBEAU, MERCY,LAPIN, EMIL,TORPEDO III/BROCK JO,PUNISHER II/FRANK CA,JAKAR,GRIS-GRIS,IRON FIST/DANIEL RAN,CITIZEN V II/HELMUT ,TOAD/MORTIMER TOYNBE,MISTER HYDE/CALVIN Z,SWORDSMAN/JACQUES DU,BOLT, COUNCILMAN AND,FIFOLET,SPIDER-MAN/PETER PAR,FURY, COL. NICHOLAS ,FERRARI, CONNIE,ROBERTSON, JOE,ZARAN/MAXIMILLIAN ZA,SUPERIA/WENTWORTH, D,ROSENTHAL, BERNIE,SINGER,BULLSEYE II/BENJAMIN,ANGEL/WARREN KENNETH,BENTLEY, MILES,ISHIHARA, ZOE,CROSSBONES/BROCK BIN,STILT-MAN/WILBUR DAY,CAPTAIN ULTRA/GRIFFI,SINCLAIR, MORGAN,OUTLAW/NIGEL HIGGINS,CONSTRICTOR/FRANK PA,TOWER, BLAKE,TASKMASTER,X-CUTIONER/CARL DENT,SHOCKER/HERMAN SCHUL,DR. DOOM/VICTOR VON ,MELTER/BRUNO HORGAN,BEAR/,TANTE MATTIE,KNIGHT, MISTY,ALBINO/DR. AUGUSTA S,SNAKEBITE/,MEACHUM, JOY,FONTANELLE/GLORIA DA,NEW SUN,BEETLE/ABNER RONALD ,MULDOON, TEXAS JACK,BOOMERANG/FRED MYERS,DEADPOOL/JACK/WADE W,SILVER SABLE,BLOB/FRED J. DUKES,PARKER, MAY,NOVA/RICHARD RIDER,REDWING,MEACHUM, WARD,SENSATIONAL HYDRA/A ,THUNDERBALL/DR. ELIO,STANKOWICZ, FABIAN,NINJA/,DE LA FONTAINE, CONT,RAPIDO,MULDOON, SGT. BRIAN,MARCEAUX, THEOREN,SPEEDBALL/ROBBIE BAL,POITIER, CLAUDE,LIBRA/GUSTAV BRANDT,CAPTAIN AMERICA,MIKHLO,FREE SPIRIT/CATHY WE,GAMBIT/REMY LEBEAU ,NIGHTHAWK II/KYLE RI,TAYLOR, LEILA,JAMESON, COL. JOHN ,MACHETE/FERDINAND LO,FALCON/SAM WILSON,WATSON-PARKER, MARY ,MOCKINGBIRD/DR. BARB,SILVERMANE/SILVIO MA,MICROCHIP/LINUS LIEB,WING, COLLEEN,LIVING MUMMY,CARTER, SHARON,DIAMONDBACK II/RACHE,WING, PROFESSOR,PORCUPINE/ALEX GENTR,BLACK GOLIATH/DR. WI,PROWLER/HOBIE BROWN,TARANTULA II/CAPT. L,RED SKULL/JOHANN SCH,HAWK,COURIER/JACOB GAVIN,BOUDREAUX, BELLA DON,CHAUFFARD,KINGPIN/WILSON FISK"
BATWING/,"SPIDER-MAN/PETER PAR,OSBORN, LIZ ALLAN,JAMESON, J. JONAH,IONELLO, JASON,GREEN GOBLIN/NORMAN ,LEEDS, BETTY BRANT,PARKER, MAY,AVRIL, SALLY,CHERRYH, RANDOLPH WI,MCKEEVER, TINY,THOMPSON, EUGENE FLA"
"BAXTER, ABIGAIL","HUMAN TORCH/JOHNNY S,INVISIBLE WOMAN/SUE ,MR. FANTASTIC/REED R,GREY GARGOYLE/PAUL P"
"BAZIN, ALLEGRA","IRONCLAD,RUIZ, RIGGER,POWELL, GRACE,CAPTAIN AMERICA,COLON, CHERYL,RUBINO, STEVE HEADSE,MARIN, DR.,SIBERION,DARKHAWK/CHRIS POWEL,VONYA, DR. ANATOLY,SAVAGE STEEL/HARRY L,DAREDEVIL/MATT MURDO,BAZIN, PHILLIPPE,POWELL, JASON,ZAFAR, OFFICER JIMMY,POWELL, OFFICER MIKE,POWELL, JONATHAN"
BEAR/,"MICROCHIP/LINUS LIEB,SINCLAIR, MORGAN,OUTLAW/NIGEL HIGGINS,SNAKEBITE/,PUNISHER II/FRANK CA,BENTLEY, MILES,KINGPIN/WILSON FISK"
BEAST DOPPELGANGER,"COLOSSUS II/PETER RA,PHARAOH RAMA-TUT,FIRESTAR/ANGELICA JO,WILD CHILD/KYLE GIBN,COOPER, DR. VALERIE,ANGEL/WARREN KENNETH,THOR III DOPPELGANGE,MR. FANTASTIC/REED R,VISION DOPPELGANGER"
BEAST DOPPELGANGER I,"SLEEPWALKER,PHARAOH RAMA-TUT,FIRESTAR/ANGELICA JO,WOLFSBANE DOPPELGANG,NAMORITA/NITA PRENTI,BLACK KNIGHT V/DANE ,LIVING TRIBUNAL,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,AURORA/JEANNE-MARIE ,THING/BENJAMIN J. GR,HERCULES [GREEK GOD],SPIDER-WOMAN DOPPELG,STRONG GUY/GUIDO CAR,SCARLET WITCH/WANDA ,QUICKSILVER DOPPELGA,BLACK KNIGHT V DOPPE,DAREDEVIL DOPPELGANG,PIP/PRINCE GOFERN,SPIDER-MAN/PETER PAR,UATU,DR. DRUID/ANTHONY LU,VISION ,ANT-MAN/DR. HENRY J.,SASQUATCH/WALTER LAN,INVISIBLE WOMAN/SUE ,BLACK CAT/FELICIA HA,NAMORITA DOPPELGANGE,ANGEL/WARREN KENNETH,NOVA II/FRANKIE RAYE,MOON KNIGHT/MARC SPE,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,ROGUE /,WONDER MAN/SIMON WIL,DR. DOOM/VICTOR VON ,SILVER SURFER/NORRIN,BLACK WIDOW/NATASHA ,MAGUS,MOON KNIGHT DOPPELGA,USAGENT/CAPTAIN JOHN,FRENCHIE/JEAN-PAUL D,GAMORA,CRYSTAL [INHUMAN],CYCLOPS/SCOTT SUMMER,WASP/JANET VAN DYNE ,SPEEDBALL DOPPELGANG,NORTHSTAR DOPPELGANG,MOONDRAGON/HEATHER D,SPEEDBALL/ROBBIE BAL,STORM/ORORO MUNROE S,HUDSON, HEATHER,GAMBIT/REMY LEBEAU ,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,FIRESTAR DOPPELGANGE,LIVING LIGHTNING/MIG,THANOS,DARKHAWK DOPPELGANGE,DAREDEVIL/MATT MURDO,WARLOCK II/ADAM WARL,MULTIPLE MAN/JAMES A,BEAST/HENRY &HANK& P,SPIDER-WOMAN II/JULI,MARVEL GIRL/JEAN GRE,MULTIPLE MAN DOPPELG,SHE-HULK/JENNIFER WA"
"BEAUMONT, SPENCER","CHANDRA, DR.,THUNDERBIRD II/JAMES,OGADA, DR.,DOMINO III/BEATRICE/,SIRYN/THERESA ROURKE,GRYPHON/COMMANDER EK,MIRAGE II/DANIELLE M,BOOMER/TABITHA SMITH,RICTOR/JULIO ESTEBAN,JOSHUA, DR. SEGISMUN,BRIDGE, GEORGE WASHI,SLEDGE,CALIBAN/,SUNSPOT/ROBERTO DACO"
BEAUTIFUL DREAMER,"SHADOWCAT/KATHERINE ,GEE/ALEX POWER,PYRO/ALLERDYCE JOHNN,TARBABY,BLOB/FRED J. DUKES,SCRAMBLER,PRISM,APE/,POWER, MARGARET,SUNDER,SCALPHUNTER,ANNALEE,POWER, DR. JIM,SKIDS/SALLY BLEVINS,MYSTIQUE/RAVEN DARKH,VERTIGO II,APOCALYPSE/EN SABAH ,ICEMAN/ROBERT BOBBY ,PIPER,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,ERG,NIGHTCRAWLER/KURT WA,LOCKHEED,LEECH,CALIBAN/,BEAST/HENRY &HANK& P,PLAGUE,HODGE, CAMERON,TILBY, TRISH/PATRICI,COUNTERWEIGHT/JACK P"
"BECKFORD, NOEL","GAMBONNO, ERNESTO"
"BEDFORD, BRAD HULK","STILWELL, RON,HULK/DR. ROBERT BRUC"
BEHEMOTH,"IRONCLAD,STINGER IV,ANT-MAN II/SCOTT HAR,STRIDER,BLACK KNIGHT V/DANE ,MASTER/ESHU,WHITE TIGER II/,KNIGHT ERRANT II,CAGE, LUKE/CARL LUCA,HUMAN TORCH ANDROID/,HERCULES [GREEK GOD],SHE-CAT,VAPOR,IRON FIST/DANIEL RAN,THENA,VECTOR,DEMI-GOD,AMAZON,X-RAY,SHE-HULK/JENNIFER WA,DRAGONFIST"
BELDAME,"STORM/ORORO MUNROE S,TESSA,SUMMERS, NATHAN CHRI,KYMRI,GAMBIT/REMY LEBEAU ,THUNDERBIRD III/NEAL,WANDERER,ANGEL/WARREN KENNETH,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,NIGHTCRAWLER/KURT WA,KILLIAN,KELLY, SEN. ROBERT E,BROADSIDE,ROGUE /,GOTH,BEAST/HENRY &HANK& P,MARVEL GIRL/JEAN GRE"
"BELGRADE, DR. HORATI","GOYER, SAUL,SUMMERS, NATHAN CHRI,BROTHER VIRGIL,BLAQUESMITH,JAMESON, J. JONAH,BRIDGE, GEORGE WASHI,MERRYWEATHER, IRENE,BROTHER CAESAR,AGENT 18/JACK TRUMAN,SISTER SOPHIA,WATERS, SETH,QUARTERMAIN, CLAY"
BELLE,"WONG,JASMINE,PARADOX"
BENCHLEY,"THUNDERBIRD II/JAMES,KRUELLA,DOMINO III/BEATRICE/,SKIDS/SALLY BLEVINS,LOCUS,MIRAGE II/DANIELLE M,CISCERNOS, SELENA"
"BENNING, VERONICA","CABE, BETHANY,CAPTAIN AMERICA,FIRESTAR/ANGELICA JO,NIGHT THRASHER/DUANE,ARBOGAST, BAMBI,BLACK BRIGADE,THUNDERSTRIKE/ERIC K,NOVA/RICHARD RIDER,IRON MAN/TONY STARK ,ALVAREZ, FELIX,GRANT, PHILLIP,MANDARIN,CENTURY,ZIMMER, ABE,SPIDER-WOMAN II/JULI,RAGE/ELVIN DARYL HAL,PEARSON, MARCY,SPEEDBALL/ROBBIE BAL"
"BENTLEY, VICTORIA","LLYRON,CROSS, GENEVIEVE,D'SPAYRE,MORDRED THE EVIL,BLACK KNIGHT/SIR PER,BLACK KNIGHT V/DANE ,LIVING TRIBUNAL,BARON MORDO/KARL MOR,CATHERWOOD,YMIR,CAPTAIN AMERICA,VASHTI,MERLIN,WONG,BLACK KNIGHT V STATU,MORGAN, DR. VIVIAN,DR. STRANGE/STEPHEN ,CLEA,TRITON,NINGAL,ANCIENT ONE,LE FEY, MORGAN,CHANG, IMEI,DWELLER IN DARKNESS,VALINOR,MARRINA/MARRINA SMAL,UMAR,CRUSADER II/ARTHUR B"
"BERGER, PROF.","SUMMERS, NATHAN CHRI,GAUNT II,WALL/,AENTAROS,DOMINO III/BEATRICE/,MERRYWEATHER, IRENE,PRINCESS SANDELLA,SEMIJAN,KRIVEN,CYANIDE JANE,BLOCKADE/DEXTER PARI,CARMODY, MRS.,BLAQUESMITH,OXTON, PROFESSOR HEN,BRIDGE, GEORGE WASHI,MALAN Sometimes spel,HAMID, SHEIK,SHIRE, DR. RANDALL,KEY/"
"BERMAN, ADAM",BANSHEE/SEAN CASSIDY
"BERNSTEIN, EMMA WEBS","KNIGHT, MISTY,WHYTE, HARMONY (HARM,CAGE, LUKE/CARL LUCA,WING, COLLEEN,IRON FIST/DANIEL RAN,BERNSTEIN, DR. NOAH,BUSHMASTER/JOHN MCIV,ROYCE, JENNIE"
