hero,connection
"JACKSON, BRENT","IGOR,FURY, COL. NICHOLAS ,MO MONEY,AXE/,MIKHLO,SABRETOOTH/VICTOR CR,BATROC/GEORGES BATRO,OCCULT,KANGAROO II/,WOLVERINE/LOGAN ,SILVERMANE/SILVIO MA,RED GHOST/IVAN KRAGO,HAMMERHEAD,WRECKER III/DIRK GAR,BATTLE, MONTGOMERY,ABSORBING MAN/CARL C,CARTER, SHARON,THUNDERBALL/DR. ELIO,BEAST/HENRY &HANK& P,ARYAN"
"JACKSON, CURTISS","TATTERDEMALION/,KLIGGER/SEN. EUGENE ,USAGENT/CAPTAIN JOHN,TALBOT, GLENN,DEMOLITION MAN/DENNI,MAGRUDER, ALLIE,MALUS, DR. KARL,BATTLESTAR/LEMAR HOS,COOPER, DR. VALERIE,VAGABOND/PRISCILLA L,GOLDDIGGER,VRIES, KALI,POUNDCAKES/MARIAN PO,DIGGER,GYPSY MOTH,HULK/DR. ROBERT BRUC,THURM, ETHAN,CAPTAIN AMERICA IV/S,WEREWOLF BY NIGHT/JA,DOC SAMSON/DR. LEONA,BROTHERS GRIMM II/BA,CAPTAIN AMERICA,BLUE STREAK/,DANSEN MACABRE,NEEDLE,SLOAN, FRED,SUB-MARINER/NAMOR MA,ROSS, GEN. THADDEUS ,MS. MARVEL II/SHARON,ROSENTHAL, BERNIE,CONSTRICTOR/FRANK PA,RED SKULL/JOHANN SCH,SPAULDING, PETER,WARKOVSKY, SEN.,STARR, TRIXIE TRISH,QUARTERMAIN, CLAY,QUASAR III/WENDELL V"
"JACKSON, STEVE","JONES, DANIEL DANNY,MENTUS,BOULDER/,HAMMERHAND,SERPENTYNE,LIVING TRIBUNAL,FIREFALL III/ARCHIE ,DOCTOR DREDD,MOLE MAN/HARVEY RUPE,IRON MAN/TONY STARK ,JAVELIN/DARIN,LANE, SILAS,TORPEDO III/BROCK JO,CLARK, JOHN,ROM CLONE,JONES, NELL,RESTON, CLIVE,LANDSLIDE,JONES, LORRAINE LORR,STARSHINE II/BRANDY ,DR. STRANGE/STEPHEN ,SHANG-CHI,PACKER, ARTIE,JONES, TAMMY ANNE,KILLBURN, MACK,TARR, BLACK JACK,HOUSE OF SHADOWS,ROM, SPACEKNIGHT,SMITH, SIR DENIS NAY,CLARK, SARAH"
"JACOBS, BEN","DEATHLOK III/MICHAEL,CRIPPLER/KARL STRIKL,BADALAMENTE, JESUS,DEATHLOK/COLONEL LUT"
"JACOBS, GLENDA","JOCASTA,NITRO/ROBERT L. HUNT,HOGAN, HAROLD J. HAP,MADAME MENACE/SUNSET,IRON MAN/TONY STARK ,FIN FANG FOOM/MIDGAR,HOGAN, VIRGINIA PEPP,SAPPER,RAMPAGE/STUART CLARK,WAR MACHINE II/PARNE,BINARY/CAROL DANVERS,FREEMAN, DUANE JEROM,LITTLE, ABNER,IRON MAN IV/JAMES R."
JAILBAIT/JESS,"HOTSHOT/LOUIS,MADAME MASQUE III,DUGAN, TIMOTHY ALOYI,REDEEMER/CRAIG SAUND,ATALANTA,MADMAN/PHIL STERNS,LEADER/SAM STERNS,JONES, RICHARD MILHO,SCARLET WITCH/WANDA ,AGAMEMNON III/,REYES, DR. DANIEL,TRAUMA,HEADMISTRESS/,RIVERS, JERRY,BERENGHETTI, SUSAN,VECTOR,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,DOC SAMSON/DR. LEONA,ARMAGEDDON,ULYSSES II,IRONCLAD,LARGO, CHIEF,FURY, COL. NICHOLAS ,GYRICH, HENRY PETER,ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK,JONES, MARLO CHANDLE,OGRESS/,DR. STRANGE/STEPHEN ,ROSS, GEN. THADDEUS ,SHORR, JACQUELINE,HECTOR II,TALBOT, MAJ. MATT,ACHILLES II/HELMUT,DIETZ, SUSAN,HUMAN TORCH/JOHNNY S,CLINTON, BILL,OMNIBUS/LT. DALLAS,ROCK/SAMUEL JOHN ROC,DEAD HEAD/,SILVER SURFER/NORRIN,BANNER, BETTY ROSS T,QUARTERMAIN, CLAY,SHE-HULK/JENNIFER WA,THUNDERHEAD/"
JARELLA,"RHINO,TALBOT, GLENN,SHAPER OF WORLDS,DR. DOOM/VICTOR VON ,ROSS, GEN. THADDEUS ,CAPTAIN MARVEL/CAPTA,HULK/DR. ROBERT BRUC,BANNER, BETTY ROSS T,DOC SAMSON/DR. LEONA,LEADER/SAM STERNS"
"JEFFERSON, DR.","SPIDER-MAN/PETER PAR,VENOM/EDDIE BROCK,WATSON-PARKER, MARY"
"JENKINS, WALTER","KING (OF THE SEWER P,BLACKWULF,DEVOURER,DAREDEVIL/MATT MURDO,DEATHLOK III/MICHAEL,BUSHWACKER/CARL,PEACEKEEPER/JOSHUA,JILLETE, RANDI,KINGPIN/WILSON FISK,SPECTRUM, SINCLAIR"
JENSKOT/ALIYA,"SUMMERS, NATHAN CHRI,BLAQUESMITH,DOMINO III/BEATRICE/,PHOENIX III/RACHEL S,GRIZZLY II/THEODORE ,PROFESSOR X/CHARLES ,STRYFE"
JET-BLACK/,"PALADIN/PAUL DENNIS,M,WHITE QUEEN/EMMA FRO,SKIN/ANGELO ESPINOSA,CHAMBER/JONOTHON STA,SIGN/,VIPER II,SYNCH/EVERETT THOMAS,HUSK/PAIGE GUTHRIE,JUBILEE/JUBILATION L,NIGHTWIND/,SPOILSPORT/"
JIGSAW,"YOUNG, KIM SUNG,LUCIFER, REV.,BARBAROSSA, VINNIE,HONIKAWA, SHO,GERASI, JOEY,WATSON-PARKER, MARY ,HATCHET MAN/HACHIMAN,MICROCHIP/LINUS LIEB,OSBORN, LIZ ALLAN,NICHOLS, TOM,PUNISHER II/FRANK CA,GERASI, LESLIE,HALFTREE, HORACE,LUCIFER II"
JILL,"KNIGHT, MISTY,LEI KUNG, THE THUNDE,AUSTIN, TERRY,YASHIDA, MARIKO,CYCLOPS/SCOTT SUMMER,AURORA/JEANNE-MARIE ,WOLVERINE/LOGAN ,SHAMAN/MICHAEL TWOYO,SUNFIRE/SHIRO YOSHID,CHAKA KHAN,BYRNE, JOHN,IRON FIST/DANIEL RAN,GUARDIAN/JAMES MACDO,STORM/ORORO MUNROE S,NORTHSTAR/JEAN-PAUL ,ANGAR THE SCREAMER/D,OSAMA,SASQUATCH/WALTER LAN,BANSHEE/SEAN CASSIDY,WILFORD, BONNIE,COLOSSUS II/PETER RA,MASTER KHAN/TYRONE K,WING, COLLEEN,NIGHTCRAWLER/KURT WA,SNOWBIRD/NARYA/ANNE ,COCKRUM, DAVE,PROFESSOR X/CHARLES ,AUGUST PERSONAGE IN"
JOCASTA,"HEIMDALL [ASGARDIAN],DEATHBIRD [SHI'AR],RUBY,SPIDER-WOMAN/JESSICA,MAXIMOFF, DJANGO,REYNOLDS, DR.,ARBOGAST, BAMBI,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,STARK, MORGAN,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,ULTRON,HOGAN, VIRGINIA PEPP,TORPEDO III/BROCK JO,SAPPER,COLLECTOR/TANELEER T,LORD CHAOS,IRON MAN IV/JAMES R.,ANT-MAN II/SCOTT HAR,URSA MAJOR/MIKHAIL U,UATU,NORTHSTAR/JEAN-PAUL ,INVISIBLE WOMAN/SUE ,ANTOINETTE, MARIE,NORRISS, SISTER BARB,MADAME MASQUE V,DEATHLOK III/MICHAEL,3-D MAN/CHARLES CHAN,ROGUE /,WONDER MAN/SIMON WIL,LOBO,SOCRATES SOCK,KNIGHT, MISTY,DRUMM, JERICHO,ULTIMO,HELLSTORM/DAIMON HEL,CRYSTAL [INHUMAN],CYCLOPS/SCOTT SUMMER,WASP/JANET VAN DYNE ,HOGAN, HAROLD J. HAP,BLACK KING/SEBASTIAN,REDWING,TWO-GUN KID,BLIZZARD II/DONALD G,MODRED THE MYSTIC,STORM/ORORO MUNROE S,DEFENSOR,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,CAGE, LUKE/CARL LUCA,HELLCAT/PATSY WALKER,FIN FANG FOOM/MIDGAR,DONOHUE, TREVOR,GRANDMASTER/EN DWI G,FUJIKAWA, RUMIKO,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,HAWK,BINARY/CAROL DANVERS,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V,IGOR,PHARAOH RAMA-TUT,TIGRA/GREER NELSON,QUINN, PAMELA,SHADOWCAT/KATHERINE ,WHIZZER/ROBERT L. FR,IKARIS/IKE HARRIS [E,DEATH,SUN-TAO,AURORA/JEANNE-MARIE ,SERSI/SYLVIA,JARVIS, EDWIN ,YELLOW CLAW/TZING JA,HERCULES [GREEK GOD],IMMORTUS, MARCUS,CAPTAIN MARVEL/CAPTA,KARNAK [INHUMAN],FURY, COL. NICHOLAS ,GYRICH, HENRY PETER,DR. DRUID/ANTHONY LU,ETERNITY/ADAM QADMON,VISION ,ANT-MAN/DR. HENRY J.,COLLECTIVE MAN,SASQUATCH/WALTER LAN,MASTER ORDER,CARINA/CARINA WALTER,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,MOON KNIGHT/MARC SPE,KORVAC, MICHAEL,BLITZKRIEG/,HUMAN TORCH/JOHNNY S,SHOCKER/HERMAN SCHUL,RAMPAGE/STUART CLARK,PROFESSOR X/CHARLES ,BLACK WIDOW/NATASHA ,YELLOWJACKET II/RITA,MISS AMERICA/MADELIN,BLOB/FRED J. DUKES,IRON MAN/TONY STARK ,BOVA,MOONDRAGON/HEATHER D,BURKE, THERESA TRACY,SHROUD/MAXIMILLIAN Q,WAR MACHINE II/PARNE,GYPSY MOTH,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,MACHINE MAN/X-51,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,MIKHLO,SCARLOTTI, MRS.,MYSTIQUE/RAVEN DARKH,DR. STRANGE/STEPHEN ,JACK OF HEARTS/JACK ,FALCON/SAM WILSON,MADAME MENACE/SUNSET,MOCKINGBIRD/DR. BARB,GOLDEN-BLADE,HIGH EVOLUTIONARY/HE,SABRA/RUTH BAT-SERAP,CRIMSON DYNAMO V/DIM,JACOBS, GLENDA,LOCKJAW [INHUMAN],BERSERKER,KRO [DEVIANT],LITTLE, ABNER,IRON MAN ARMOR"
"JONES, ANDY","DR. SPECTRUM/JOSEPH ,MASTER MENACE/DR. EM,JONES, PHILLIP,HYPERION"
"JONES, ARMAND","LEEDS, BETTY BRANT,BANNER, BETTY ROSS T"
"JONES, CHARLOTTE","SABRETOOTH/VICTOR CR,BAILEY, SARA GREY,GORGON [INHUMAN],FIRESTAR/ANGELICA JO,BISHOP /,SERSI/SYLVIA,WOLVERINE/LOGAN ,MASTER MOLD II,THING/BENJAMIN J. GR,FAMINE/AUTUMN ROLFSO,DELGADO, RUFUS,STRONG GUY/GUIDO CAR,ELYSIA,QUICKSILVER/PIETRO M,CERISE,MARROW/SARAH ,GREY, DR. JOHN,BLAQUESMITH,CORBEAU, DR. PETER,SALVO,TOAD/MORTIMER TOYNBE,BERYL,IRON MAN IV/JAMES R.,SHATTERSTAR II/GAVEE,WHITE QUEEN/EMMA FRO,THUNDERBIRD II/JAMES,SUMMERS, NATHAN CHRI,KILMER,VISION ,ANT-MAN/DR. HENRY J.,APOCALYPSE/EN SABAH ,INVISIBLE WOMAN/SUE ,FORGE,RICHARDS, FRANKLIN B,ANGEL/WARREN KENNETH,KINCAID, DR. JANE FO,YUAN, BILLY,BARRAGE,GALLAGHER, BOB,NIGHTCRAWLER/KURT WA,ASKANI,JUGGERNAUT/CAIN MARK,HUMAN TORCH/JOHNNY S,ROGUE /,RONAN THE ACCUSER [K,HARDRIVE,PROFESSOR X/CHARLES ,TUSK,CRIMSON,ANTEUS,JONES, TIMOTHY,CRYSTAL [INHUMAN],SHINSKI, PROFESSOR W,CYCLOPS/SCOTT SUMMER,BLOB/FRED J. DUKES,SETH III,COOPER, DR. VALERIE,HOGAN, HAROLD J. HAP,BLACK KING/SEBASTIAN,MOLE,IRON MAN/TONY STARK ,CREED, GRAYDON,NAPIER, RAMONA DR.,RAX,SACK,FOXBAT,DONLEAVY, HANNAH,CHENEY, LILA,RICTOR/JULIO ESTEBAN,CANNONBALL II/SAM GU,AYESHA,VESSEL,SUNSPOT/ROBERTO DACO,GAUNTLET,MR. FANTASTIC/REED R,COBALT II,FREEMAN, DUANE JEROM,SOLE, RANSOME,WAR/ABRAHAM LINCOLN ,STORM/ORORO MUNROE S,CAPTAIN AMERICA,TANAKA, OPAL,SHIP,GAMBIT/REMY LEBEAU ,LUMPKIN, WILHEMINA B,NITRO/ROBERT L. HUNT,MYSTIQUE/RAVEN DARKH,SIRYN/THERESA ROURKE,YEAGER, CALLIE,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,THUNDERBIRD III/NEAL,REYES, DR. CECELIA,TRITON,PSYLOCKE/ELISABETH B,DOMINA,COLOSSUS II/PETER RA,KELLY, SEN. ROBERT E,BOOMER/TABITHA SMITH,CARTER, SHARON,CORAL,JACOBS, GLENDA,MULTIPLE MAN/JAMES A,CALIBAN/,CALEDONIA/ALISANDE S,BEAST/HENRY &HANK& P,MARVEL GIRL/JEAN GRE,PSYNAPSE,STRYFE,TILBY, TRISH/PATRICI,SHE-HULK/JENNIFER WA"
"JONES, JOHN","SUMMERS, NATHAN CHRI,STROUGHTON, WILLIAM,MERRYWEATHER, IRENE,PHOENIX III/RACHEL S,REAVES, VERNON,BENEDICT, ANDREW"
"JONES, LOUISE","STORM/ORORO MUNROE S,SHOOTER, JIM,KALE, JENNIFER,GRUENWALD, MARK,SZARDOS, MARGALI,WONG,MAN-THING/THEODORE T,DAKIMH THE ENCHANTER,DR. STRANGE/STEPHEN ,CLEA,GREY, DR. JOHN,ROGUE /,DAYTRIPPER/AMANDA SE,PROFESSOR X/CHARLES ,CLAREMONT, CHRIS"
"JONES, MARLO CHANDLE","ATALANTA,COMMANDO/M-NELL,JONES, RICHARD MILHO,VAPOR,SCARLET WITCH/WANDA ,ABSORBING MAN/CARL C,ORACLE/LADY SIBYL,AJAX,MARIONETTE/MARI,BEL-DANN, GEN.,VECTOR,VISALIA,WEREWOLF BY NIGHT/JA,ARMAGEDDON,ULYSSES II,IRONCLAD,ADAM X,MENTOR II,GLADIATOR II,GUNTLY, DAVID,MAESTRO,ROGERS, W.T.,SUPER SKRULL/KL'RT,CLINTON, BILL,POLARIS/LORNA DANE,WONDER MAN/SIMON WIL,ROCK/SAMUEL JOHN ROC,OMNIBUS/LT. DALLAS,GROTESK,JONES, JANIS,HOTSHOT/LOUIS,MAGNETO/MAGNUS/ERIC ,DUGAN, TIMOTHY ALOYI,RABIN, GRETTA,RANN, COMMANDER ARCT,MERCY,CYCLOPS/SCOTT SUMMER,LEADER/SAM STERNS,SPAR, DR. KATHERINE ,BERENGHETTI, SUSAN,DORNOVA-BLONSKY, NAD,LARGO, CHIEF,GAMBONNO, ERNESTO,MAHA YOGI,THOR/DR. DONALD BLAK,TALOS,SHORR, JACQUELINE,TALBOT, MAJ. MATT,RINGMASTER/MAYNARD T,JAILBAIT/JESS,MENTOR/ALARS [ETERNA,WENDIGO VI/LARRY,X-RAY,SUPREME INTELLIGENCE,SHE-HULK/JENNIFER WA,STRIKER, SAM,GESTALT,JUSTICE II/VANCE AST,ASTER, LUCIAN,FIRESTAR/ANGELICA JO,FREDD,AGAMEMNON III/,LANDERS, DR.,PUNISHER II/FRANK CA,FROST,DESTROYER III,HEADMISTRESS/,STARFOX/EROS,GAMBONNO, LUIGI,EARTHQUAKE,SPIDER-MAN/PETER PAR,GYRICH, HENRY PETER,TELLIS,PARIS,MOLECULE MAN/OWEN RE,ANT-MAN/DR. HENRY J.,PSYCHO-MAN,DEXAM,SPEEDFREEK/SHAPPE,ROSS, GEN. THADDEUS ,BUG,ABOMINATION/EMIL BLO,CAPTAIN MARVEL III/G,ACHILLES II/HELMUT,ENCHANTER,HUMAN TORCH/JOHNNY S,PRIMUS II,PROMETHEUS II,SILVER SURFER/NORRIN,ERIC THE RED [SHI'AR,WALKER,OLAFSON, ERIC,BOGGS, MORDECAI P.,JELLA, PRIVATE,ST. LAWRENCE, COL. C,CRAWFORD, GEN.,WALKER, JILL,MOLE MAN/HARVEY RUPE,IRON MAN/TONY STARK ,IRON MAN V/TEEN TONY,MOONDRAGON/HEATHER D,TRAUMA,HELKOOKY,SUZIE,RIVERS, JERRY,DELPHI,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,TYRANNUS,DOC SAMSON/DR. LEONA,CLINTON, CHELSEA,HAV-AK,NIGHTSIDE,ELECTRON,PHOENIX II,CAPTAIN AMERICA,ELYSIUS,WONG,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,OGRESS/,BERENGHETTI, MICHAEL,SABRA/RUTH BAT-SERAP,HECTOR II,PRINCESS PYTHON/ZELD,QNAX,THANOS,DRAX/ARTHUR DOUGLAS,DIETZ, SUSAN,CLOWN/CRAFTY ELIOT F,MULTIPLE MAN/JAMES A,MEER, MAX,BANNER, BETTY ROSS T,GLORIAN/THOMAS GIDEO"
"JONES, WALTER","ALEGRIA, RICHIE,THUNDERBIRD II/JAMES,SANDERS, DET. NAPOLE,DOMINO III/BEATRICE/,BURKE, RICKY,DEADPOOL/JACK/WADE W,SIRYN/THERESA ROURKE,MIRAGE II/DANIELLE M,BANTOCK, LT. OLIVER,PATCH II,REIGNFIRE/,BENTON, TERRY,BOOMER/TABITHA SMITH,SUNSPOT/ROBERTO DACO,STRYFE"
"JONES, WILLIAM","STORM/ORORO MUNROE S,SUMMERS, NATHAN CHRI,MAGNETO/MAGNUS/ERIC ,MARROW/SARAH ,GAMBIT/REMY LEBEAU ,SHADOWCAT/KATHERINE ,ROGUE /,PROFESSOR X/CHARLES"
JORRO,"HERCULES [GREEK GOD],CAPTAIN MARVEL II/MO,APOLLO [GREEK GOD],ZABU,BLACK KNIGHT V/DANE ,SKUNGE,LEVAN,STARFOX/EROS"
"JOSEPH, SHEVA","BLACK WIDOW/NATASHA ,CABE, BETHANY,FURY, COL. NICHOLAS ,JEFFRIES, DR.,BERGIER, REBECCA,ARBOGAST, BAMBI,WOLFGANG,RHODES, MR.,SANCTION/AARON,PARK, ARCHIE,BERKELEY, TRAVIS,LIN, PAULA,IRON MAN/TONY STARK ,ALVAREZ, FELIX,LOCOMOTIVE BREATH/LA,MANDARIN,DEATHTOLL,MICHELLE,MILLER, TRACE,MARTELL, SHIELD AGEN,GUNSHIP/CARY ROUNTRE,SKYE,HAWK,LACOSTE, RAE,IRON MAN IV/JAMES R."
JUBILEE/JUBILATION L,"KA-ZAR/KEVIN PLUNDER,BLOODSTORM | MUTANT ,SABRETOOTH/VICTOR CR,DEATHBIRD [SHI'AR],RUBY,CORTEZ, FABIAN,MOJO II,BLACK KNIGHT V/DANE ,STYGLUT/,WOLVERINE/LOGAN ,BLACK TOM CASSIDY,TORES,WOLVERINE SKRULL,ORACLE/LADY SIBYL,SILVER FOX II/ZORA D,ST. CROIX, NICOLE,TOAD/MORTIMER TOYNBE,CORSI, TOM,EDGERTON, GAYLE,BRAWN, HUNTER,GAIA,CALLISTO,D.O.A.,BRAINY,APOCALYPSE/EN SABAH ,INVISIBLE WOMAN/SUE ,GLADIATOR II,TSURAYABA, MATSUO,SPIKEY,CERISE II [SHI'AR],LONGSHOT,WARHAWK III/TOM NAKA,DEATHLOK III/MICHAEL,POLARIS/LORNA DANE,DAYTRIPPER/AMANDA SE,KNIGHT, MISTY,MUTO, JUNZO,OMEGA RED/ARKADY ROS,BUMPKIN,D'SPAYRE,MEGGAN,PARADOX II,CORSAIR,MONDO II,DRACULA | MUTANT X-V,SHOTGUN/ZEKE SALLING,GANCE, TABITHA TABBY,STORM/ORORO MUNROE S,MONDO,GAMBONNO, ERNESTO,SYNCH/EVERETT THOMAS,GAMBIT/REMY LEBEAU ,BUSHWACKER/CARL,WILD CHILD/KYLE GIBN,MAVERICK/CHRISTOPHER,DOMINO III/BEATRICE/,SIRYN/THERESA ROURKE,NIGHTWIND/,PRETTY BOY,GREASY,BARBARUS,GIL,TABESHAW, HARRY,ALBERT,ST. CROIX, CLAUDETTE,DAGGER/TANDY BOWEN |,BOOMER/TABITHA SMITH,FROST, ADRIENNE,RINGMASTER/MAYNARD T,REVERB,FOREARM,MASQUE,AUTHIER, POLICE CHIE,KHYBER/,JOSEPH,TRAYNOR, HARLEY,MARVEL GIRL/JEAN GRE,BIOHAZARD II/FLETCHE,SPOILSPORT/,STRYFE,TILBY, TRISH/PATRICI,KINGPIN/WILSON FISK,DIRT NAP,BAILEY, SARA GREY,SKIN/ANGELO ESPINOSA,LANIEGE, BIANCA,GAMBIT | MUTANT X-VE,CANNONBALL/SAM GUTHR,SHADOWCAT/KATHERINE ,DEATH,BISHOP /,YASHIDA, MARIKO,SHADOW KING/AMAHL FA,SPIRAL,IRON MAN DOPPELGANGE,MIRAGE II/DANIELLE M,LADY DEATHSTRIKE/YUR,RICHARDS, FRANKLIN 2,WRAP,ORPHAN-MAKER/PETER,STRONG GUY/GUIDO CAR,REIKO,VIPER II,FONG, LI,THOMAS, KIM HO TWAE,STRUCKER, ANDREAS,HUNTER, STEVIE,SHATTERSTAR II/GAVEE,EARTHQUAKE,PENANCE/MONET ST. CR,FURY, COL. NICHOLAS ,SINGH, DR.,FEVER PITCH/,CHIMERA II,BRUTE | MUTANT X-VER,MASTER ORDER,FORGE,SHARD,NETTLES,JUGGERNAUT/CAIN MARK,NANNY II,PROFESSOR X/CHARLES ,MURMUR/,SHIVA,TURBO II (A)/MICHIKO,MOREAU, DAVID,FERAL/MARIA CALLASAN,NOVA/RICHARD RIDER,PUCK/EUGENE MILTON J,IRON MAN/TONY STARK ,NEREEL,IN-BETWEENER,GROVEL,RICTOR/JULIO ESTEBAN,MR. SINISTER/NATHAN ,STARBOLT,RYKING, ALEXANDER,GATEWAY,HULK/DR. ROBERT BRUC,WARLOCK III,WAR/ABRAHAM LINCOLN ,KOJIRO,BLACK PANTHER/T'CHAL,BRUTO THE STRONGMAN/,GALACTUS/GALAN,BULWARK/,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,HARVEST II,WISDOM, PETER,PSYLOCKE/ELISABETH B,KINE, BENEDICT,WARPY,PRINCESS PYTHON/ZELD,MANDARIN,MULTIPLE MAN/JAMES A,LANG, DR. STEVEN,BOUDREAUX, BELLA DON,HODGE, CAMERON,SLAUGHTER II/CONSTAN,MAGGOTT/JAPHETH,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,MASTER MOLD II,RAZA LONGKNIFE,FAMINE/AUTUMN ROLFSO,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,MARROW/SARAH ,PHILLIPS, SIR GORDON,MISTY/VINCENTE,X-MAN/NATHAN GREY ,ICE-MAN | MUTANT X-V,LILANDRA NERAMANI [S,CAPTAIN AMERICA | MU,EXODUS/BENNET DUPARI,PISTON/ANDREI SEMYAN,HUNTER IN DARKNESS,DEVERAUX, INSPECTOR ,MACON, ANGELO,CH'OD,WHITE QUEEN/EMMA FRO,NORTHSTAR/JEAN-PAUL ,DAZZLER II/ALLISON B,NOVA DOPPELGANGER II,NIGHT THRASHER/DUANE,BANNERJEE, DR.,WIPEOUT,NIGHTCRAWLER/KURT WA,WHITEOUT,BRAINCHILD,STINKY,ROGUE /,HUSK/PAIGE GUTHRIE,MASTERS, ALICIA REIS,WONDER MAN/SIMON WIL,LEECH,HARDRIVE,SHANNA/SHANNA O'HARA,WARSTAR,SPAT,FRIEDLANDER, SHARON,HIROMITSU,MOJO,RASPUTIN, MIKHAIL,THOMAS, DR. STAN,TESSA,COLE, WADE,MAGNETO/MAGNUS/ERIC ,TOKEN,DA COSTA, EMMANUEL,CYCLOPS/SCOTT SUMMER,CHAMBLISS,COOPER, DR. VALERIE,THUNDERSTRIKE/ERIC K,SHAW, SHINOBI,BLACK KING/SEBASTIAN,SMASHER IV,M,JET-BLACK/,WOLFSBANE/RAHNE SINC,VAZHIN, ALEXEI MIKHA,CHENEY, LILA,MADDICKS, ARTHUR ART,CANNONBALL II/SAM GU,CAPTAIN BRITAIN/BRIA,VESSEL,SUNSPOT/ROBERTO DACO,DRACULA/VLAD TEPES,SPEEDBALL/ROBBIE BAL,SIGN/,RANGER II,DARK BEAST/HENRY MCC,DRAGONWING/,SHANG-CHI,SKULLBUSTER,HEMINGWAY,COLOSSUS II/PETER RA,SWITZLER, BEVERLY,KELLY, SEN. ROBERT E,ZABU,CALIBAN/,REAPER II,BEAST/HENRY &HANK& P,OBLIVION,STUART, BRIG. ALYSAN,EENY,SHE-HULK/JENNIFER WA,STRUCKER, ANDREA,FERON,REESE, MURRAY,CLOAK/TYRONE JOHNSON,THOMAS, IDA,JARVIS, EDWIN ,TERROR II,RICHARDS, FRANKLINK ,SUNFIRE/SHIRO YOSHID,MEANY,COFFIN, WARDEN JOHNS,WORM,ELWOOD,GHOST RIDER II/JOHNN,PROSPERO, DR./HARPER,TEMPEST/GRANNZ,SUMMERS, NATHAN CHRI,THUNDERBIRD II/JAMES,ETERNITY/ADAM QADMON,THRENODY,HUSK/PAIGE GUTHRIE |,VISION ,YUKIO,MAJOR DOMO,RICHARDS, FRANKLIN B,HARDCASE/HAROLD HARR,ANGEL/WARREN KENNETH,WRANGLER II/EMILY DO,PALADIN/PAUL DENNIS,LUPO,CHAMBER/JONOTHON STA,SNOWBIRD/NARYA/ANNE ,TITAN,HUMAN TORCH/JOHNNY S,DE LA COURTE,CYLLA II,DELACORTE, ARTHUR,MUSTANG/,SILVER SURFER/NORRIN,BLACK WIDOW/NATASHA ,ELSIE DEE,WINDY,PLASMA WRAITH,KAUR, BENAZIR,MOON KNIGHT DOPPELGA,AUTHIER, TRACY TRACE,ZERO,ST. CROIX, CARTIER,FROST, CORDELIA,STEEL SERPENT,KISMET/J'RIDIA STARD,MACTAGGERT, MOIRA KI,LEGAULT,M-PLATE,MENNINGER, CLARA,BRAWN, TRISTAN,ABCISSA,MR. FANTASTIC/REED R,VOGHT, AMELIA,CAPTAIN AMERICA,HUDSON, HEATHER,PAYGE, REEVA,EXPEDITER/JOHN WRAIT,MYSTIQUE/RAVEN DARKH,PHOENIX III/RACHEL S,BARRINGTON,BONEBREAKER/,TIMMONS,KRAMER, STACEY,ZALADANE,PIERCE, DONALD,HIGH EVOLUTIONARY/HE,LIVING LIGHTNING/MIG,FIZ [SKRULL],EMPLATE/MARIUS ST. C,GREY, JEAN | MUTANT ,ERIC THE RED II,GUTHRIE, JOSH,BLURRY,PENANCE III,BLINK/FERGUSON, CLAR,PSYNAPSE,AHAB/RORY CAMPBELL,TOUGH LOVE/,FIREFIST/RUSTY COLLI"
JUDGE KRAY-TOR,"NOVA II/FRANKIE RAYE,PIP/PRINCE GOFERN,THANOS,DRAX/ARTHUR DOUGLAS,GAMORA,WARLOCK II/ADAM WARL,MEPHISTO,AUTOLYCUS,SILVER SURFER/NORRIN"
JUNCTION,"ANTEUS,BIG CASINO/,AVALANCHE/DOMINIC PE,MYSTIQUE/RAVEN DARKH,THUNDERBIRD III/NEAL,BLOB/FRED J. DUKES,REYES, DR. CECELIA,WOLVERINE/LOGAN ,COOPER, DR. VALERIE,PSYLOCKE/ELISABETH B,DOMINA,COLOSSUS II/PETER RA,DELGADO, RUFUS,ELYSIA,NIGHTCRAWLER/KURT WA,KELLY, SEN. ROBERT E,CARTER, SHARON,ROGUE /,SUPER SABRE/MARTIN F,TOAD/MORTIMER TOYNBE,JONES, CHARLOTTE,SOLE, RANSOME"
