hero,connection
GUARDIAN/JAMES MACDO,"AMERICAN EAGLE III/J,SABRETOOTH/VICTOR CR,SPIDER-WOMAN/JESSICA,HUXLEY, DR. HORATIO,WOLVERINE/LOGAN ,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,SHAMAN/MICHAEL TWOYO,MASTER/ESHU,HADDOCK, DR. MYRA,JONES, RICHARD MILHO,WOLVERINE SKRULL,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,VAPOR,PATHWAY/LAURA DEAN,RHINO,TORPEDO III/BROCK JO,SPYNE,ST. CROIX, NICOLE,DEVIL-SLAYER/ERIC SI,VECTOR,HUNTER IN DARKNESS,IRONCLAD,WHITE QUEEN/EMMA FRO,URSA MAJOR/MIKHAIL U,ANT-MAN II/SCOTT HAR,NORTHSTAR/JEAN-PAUL ,MEDUSA/MEDUSALITH AM,SU, DR. KO BIN,INVISIBLE WOMAN/SUE ,ROSENTHAL, BERNIE,DARGIL,OUIJA/,BALDER [ASGARDIAN],NORRISS, SISTER BARB,NOVA II/FRANKIE RAYE,HEADLOK,NIGHTCRAWLER/KURT WA,SUPER SKRULL/KL'RT,PROCTOR, COORDINATOR,3-D MAN/CHARLES CHAN,ROGUE /,MASTERS, ALICIA REIS,DR. DOOM/VICTOR VON ,LOBO,HARDRIVE,WONDER MAN/SIMON WIL,HUSK/PAIGE GUTHRIE,DAYTRIPPER/AMANDA SE,CHASIN, MAJOR,DRUMM, JERICHO,MAGNETO/MAGNUS/ERIC ,DUGAN, TIMOTHY ALOYI,HELLSTORM/DAIMON HEL,WINDSHEAR/COLIN ASHW,CRYSTAL [INHUMAN],CYCLOPS/SCOTT SUMMER,WEAPON X III,WASP/JANET VAN DYNE ,LEADER/SAM STERNS,KRYPT, DR.,REDWING,CORSAIR,STORM/ORORO MUNROE S,VANGUARD/NICOLAI KRY,DEFENSOR,MAM'SELLE HEPZIBAH,SYNCH/EVERETT THOMAS,JAMESON, J. JONAH,DARKSTAR/LAYNIA SERG,WILD CHILD/KYLE GIBN,THOR/DR. DONALD BLAK,GENESIS/TYLER DAYSPR,GHOST GIRL II/LILLI,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,TABESHAW, HARRY,WING, COLLEEN,TAURUS II/,SMART ALEC/ALEC THOR,HELLCAT/PATSY WALKER,SCORPIO IV,KELLY, SEN. ROBERT E,ATTUMA,NEMESIS,ST. CROIX, CLAUDETTE,LOCKHEED,GRANDMASTER/EN DWI G,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,MARRINA/MARRINA SMAL,CODY, GARY,HAWK,MARVEL GIRL/JEAN GRE,X-RAY,DUBOIS, NOAH,FIREBIRD/BONITA JUAR,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V,LUMPKIN, WILLIAM WIL,STITCH/,TALISMAN II/ELIZABET,IGOR,MANBOT/BERNIE LACHEN,MODOK/GEORGE TARLETO,HURRICANE III,SKIN/ANGELO ESPINOSA,SHADOWCAT/KATHERINE ,WHIZZER/ROBERT L. FR,IKARIS/IKE HARRIS [E,YASHIDA, MARIKO,BISHOP /,AURORA/JEANNE-MARIE ,SERSI/SYLVIA,REAGAN, RONALD,LADY DEATHSTRIKE/YUR,HERCULES [GREEK GOD],GREY, DR. JOHN,VIRGO II,IRON FIST/DANIEL RAN,SASQUATCH II,GENTRY,SMALLWOOD, DAN,HUNTER, STEVIE,EGGHEAD/PROF. ELIHAS,KARNAK [INHUMAN],CYBER,FLINCH/,SUMMERS, NATHAN CHRI,SPIDER-MAN/PETER PAR,PENANCE/MONET ST. CR,VASHTI,DR. DRUID/ANTHONY LU,FURY, COL. NICHOLAS ,SOLARR,VISION ,BOX/ROGER BOCHS,COLLECTIVE MAN,SAINT ELMO,WITCHFIRE,SASQUATCH/WALTER LAN,RADIUS/JARED CORBO,SILVER,ROSS, GEN. THADDEUS ,RICHARDS, FRANKLIN B,ECLIPTIC,FORGE,ANGEL/WARREN KENNETH,GROUNDHOG/SEAN BENAR,POWER, LEFTENANT,SAGITTARIUS II/,ABOMINATION/EMIL BLO,GUARDIAN V/JAMES MAC,CHAMBER/JONOTHON STA,BOX II/JERRY JAXXON,SNOWBIRD/NARYA/ANNE ,BLITZKRIEG/,HUMAN TORCH/JOHNNY S,DEADBOLT,AURIC/,PROFESSOR X/CHARLES ,STINGRAY/DR. WALTER ,LUNA/LUNA MAXIMOFF [,WEAPON X II/GARRISON,BLACK WIDOW/NATASHA ,ELSIE DEE,OCULUS, LT.,JOCASTA,ST. CROIX, CARTIER,BLOODSCREAM,BOX IV/MADISON JEFFR,BLOB/FRED J. DUKES,BEREET,KISMET/J'RIDIA STARD,DIAMOND LIL/LILLIAN ,PISCES II,PUCK/EUGENE MILTON J,IRON MAN/TONY STARK ,HIGGINS, SAMUEL,RED WOLF III/WILL TA,MURMUR II/ARLETTE TR,FLEX/ADRIAN CORBO,SHROUD/MAXIMILLIAN Q,GAUNTLET,MANIKIN/DR. WHITMAN ,GYPSY MOTH,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,BARON STRUCKER/WOLFG,DOC SAMSON/DR. LEONA,MACHINE MAN/X-51,VULTURE/ADRIAN TOOME,HUDSON, HEATHER,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,MIKHLO,HAMES,PERSUASION/KARA KILL,LIFEFORCE,SUB-MARINER/NAMOR MA,BRASS BISHOP/,DR. STRANGE/STEPHEN ,BANSHEE/SEAN CASSIDY,JACK OF HEARTS/JACK ,CLARKE, GENERAL JERE,FALCON/SAM WILSON,MOCKINGBIRD/DR. BARB,MOBIUS, DR.,TEXAS TWISTER/DREW D,SABRA/RUTH BAT-SERAP,CRIMSON DYNAMO V/DIM,EMPLATE/MARIUS ST. C,DAREDEVIL/MATT MURDO,WENDIGO II/GEORGES B,HELA [ASGARDIAN],PENANCE III,GARGOYLE II/ISAAC CH,LOCKJAW [INHUMAN],BANNER, BETTY ROSS T"
"GYRICH, HENRY PETER","BLOODSTORM | MUTANT ,GAMBIT | MUTANT X-VE,HUSK/PAIGE GUTHRIE |,ICE-MAN | MUTANT X-V,CEREBRO | MUTANT-X V,SUNSPOT/ROBERTO DACO,CAPTAIN AMERICA | MU,JUBILEE/JUBILATION L,DRACULA | MUTANT X-V,BRUTE | MUTANT X-VER,HAVOK/ALEX SUMMERS"
HACK/,"FURY, COL. NICHOLAS ,FLUX/PRIVATE BENNY T,RYKER, GENERAL,RYKER, LUCY,ROSS, GEN. THADDEUS ,LIPSCOMB, DR. ANGELA,HULK/DR. ROBERT BRUC"
HAMIR,"FURY, COL. NICHOLAS ,DUGAN, TIMOTHY ALOYI,WONG,MORDO, ASTRID,AFTERLIFE,INVISIBLE WOMAN/SUE ,DR. STRANGE/STEPHEN ,JONES, GABE,THING/BENJAMIN J. GR,BARON MORDO/KARL MOR,EVANS, DORIS,BROWN, LAURA,HUMAN TORCH/JOHNNY S,MASTERS, ALICIA REIS,PUPPET MASTER/PHILLI,MR. FANTASTIC/REED R"
HAMMER III/EISENHOWE,"SUMMERS, NATHAN CHRI,KAMIKAZE,ZERO,BRIDGE, GEORGE WASHI,SKIDS/SALLY BLEVINS,GRIZZLY II/THEODORE ,CLARKE, GENERAL JERE,FIREFIST/RUSTY COLLI,STRYFE,WEAPON X II/GARRISON"
HARBINGER,"SUMMERS, NATHAN CHRI,CAPTAIN AMERICA,VISION ,MERRYWEATHER, IRENE,THOR/DR. DONALD BLAK,APOCALYPSE/EN SABAH ,KRAMER, STACEY,BLACK KING/SEBASTIAN,IRON MAN/TONY STARK ,PIERCE, DONALD,BLAQUESMITH,WONDER MAN/SIMON WIL,MARVEL GIRL/JEAN GRE,SUMMERS, MADELYNE MA,KRAMER, KENNY"
HARGEN,"DAMIAN, DR. DANIEL,TEFRAL,JEMIAH,HARVEST/CHI LO,ONEG,GEE/ALEX POWER,LIGHTSPEED/JULIE POW,DAYDREAMER/CATHERINE,PHOENIX III/RACHEL S,BANSHEE/SEAN CASSIDY,RICHARDS, FRANKLIN B,THING/BENJAMIN J. GR,ZURAS,MEGGAN,TOMAZOOMA,RICHARDS, FRANKLIN 2,ESON [CELESTIAL],COUNTERWEIGHT II/KAT,GAMMENON [CELESTIAL],NEZARR,SPRITE,HUMAN TORCH/JOHNNY S,THENA,AHAB/RORY CAMPBELL,MR. FANTASTIC/REED R,COUNTERWEIGHT/JACK P,ONE ABOVE ALL [CELES"
"HARRISON, COL. EDWAR","IRON MAN/TONY STARK ,HALE, JONAS,SPIDER-MAN/PETER PAR,HOGAN, VIRGINIA PEPP,SPYMASTER/JAKE JORDA,JAMESON, J. JONAH,JONES, HUGH,KREIGER, SIMON,HOGAN, HAROLD J. HAP"
HATE,"BLACK WIDOW/NATASHA ,EPOCH,NEBULA,CLOAK/TYRONE JOHNSON,DEATH,CYCLOPS/SCOTT SUMMER,LIVING TRIBUNAL,SERSI/SYLVIA,THUNDERSTRIKE/ERIC K,NOVA/RICHARD RIDER,IRON MAN/TONY STARK ,KRONOS,SCARLET WITCH/WANDA ,AVATAR II/PRINCESS A,DE LA FONTAINE, CONT,MEPHISTO,STARFOX/EROS,HULK/DR. ROBERT BRUC,LORD CHAOS,ONE ABOVE ALL [CELES,TERRAXIA,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,UATU,CAPTAIN AMERICA,DAGGER/TANDY BOWEN,ETERNITY/ADAM QADMON,FIRELORD/PYREUS KRIL,VISION ,SUB-MARINER/NAMOR MA,DR. STRANGE/STEPHEN ,MASTER ORDER,MOON KNIGHT/MARC SPE,LOVE,THANOS,DRAX/ARTHUR DOUGLAS,WARLOCK II/ADAM WARL,DR. DOOM/VICTOR VON ,ZIRAN,MENTOR/ALARS [ETERNA,ANNIHILUS,SILVER SURFER/NORRIN,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
HATE-MONGER V,"JUSTICE II/VANCE AST,CAPTAIN AMERICA,CHORD, ANDREW,STAPLES, EDNA M. GRA,FIRESTAR/ANGELICA JO,VISION ,NIGHT THRASHER/DUANE,HITCHUCK, KELLY,JANES, FATHER MICHAE,THING/BENJAMIN J. GR,KRYZEWSKI, LEONARD M,FALCON/SAM WILSON,O'BRIEN, MICHAEL,RAGE/ELVIN DARYL HAL,ISLEY, LYNN,ASTROVIK, NORMA"
HAUS,"KIRKEGAARD,SZARDOS, MARGALI,SHADOWCAT/KATHERINE ,TWEEDLEDOPE,CAPTAIN BRITAIN/BRIA,DAYTRIPPER/AMANDA SE,PHOENIX III/RACHEL S,BELASCO,WIDGET,MEGGAN"
HAYDEN,"CONSTRICTOR/FRANK PA,MALOVICK/,COPYCAT/VANESSA,DEADPOOL/JACK/WADE W,TASKMASTER,UNICORN III/,PYRON/,RED GHOST/IVAN KRAGO,GREY GARGOYLE/PAUL P,ECLECTA/"
HEAT-RAY/,"PUENTES, DONNA MARIA,THUNDERSTRIKE/ERIC K"
HELL-EYES,"STROUD, SIMON,MORBIUS/DR. MICHAEL ,BANCROFT, MARTINE"
HELLCAT/PATSY WALKER,"RUBY,CAPTAIN MARVEL II/MO,CAT KING,WOLVERINE/LOGAN ,JONES, RICHARD MILHO,VAPOR,ULTRON,RINGER/ANTHONY TONY ,CANTOR, VERA,DEVIL-SLAYER/ERIC SI,VECTOR,TOAD/MORTIMER TOYNBE,IRONCLAD,URSA MAJOR/MIKHAIL U,ANT-MAN II/SCOTT HAR,MEDUSA/MEDUSALITH AM,ROBERTSON, JOE,INVISIBLE WOMAN/SUE ,ROSENTHAL, BERNIE,HYPERION,BALDER [ASGARDIAN],SUPER SKRULL/KL'RT,LUNATIK/ARISEN TYRK,POLARIS/LORNA DANE,FIXER II/PAUL NORBER,ENCHANTRESS/AMORA/HE,DUGAN, TIMOTHY ALOYI,DARK CRAWLER,BOOMERANG/FRED MYERS,CRYSTAL [INHUMAN],LEADER/SAM STERNS,QUASIMODO,TWO-GUN KID,ZEUS,CUTTER,SLITHER,RAWHIDE KID,STORM/ORORO MUNROE S,LIBRA/GUSTAV BRANDT,ORKA,GOLDEN ARCHER II/WYA,MASTERMIND/JASON WYN,GAMBIT/REMY LEBEAU ,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,DOLLAR BILL,MANDRILL/HENSLEY FAR,KLAW/ULYSSES KLAW,DEVINE, ANTON,VALKYRIE IV,ATTUMA,BLACK GOLIATH/DR. WI,MENTOR/ALARS [ETERNA,DANIA,AMPHIBIAN/KINGLEY RI,HAWK,MARVEL GIRL/JEAN GRE,X-RAY,FIREBIRD/BONITA JUAR,KINGPIN/WILSON FISK,LUMPKIN, WILLIAM WIL,IGOR,PHARAOH RAMA-TUT,DR. SPECTRUM/JOSEPH ,CHAMPION, IMUS,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,DEATH,RED RAVEN,GAEA,EXECUTIONER II/SKURG,LOOTER/NORTON G. FES,ROSETTI, GABRIEL,MIRACLE MAN,KARNAK [INHUMAN],FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,DR. DRUID/ANTHONY LU,PORTER, KIM,SASQUATCH/WALTER LAN,MOONSTONE II/KARLA S,RORY, RICHARD,ROSS, GEN. THADDEUS ,CLEA,MOON KNIGHT/MARC SPE,SHOCKER/HERMAN SCHUL,PUPPET MASTER/PHILLI,MELTER/BRUNO HORGAN,PROFESSOR X/CHARLES ,JINKU,STINGRAY/DR. WALTER ,LUNA/LUNA MAXIMOFF [,BI-BEAST II,SATANNISH,GRIM REAPER/ERIC WIL,JONES, HUGH,WAYFINDER,BLOB/FRED J. DUKES,KING, HANNIBAL/HENRY,BEREET,ODIN [ASGARDIAN],NOVA/RICHARD RIDER,ANDROMEDA/ANDROMEDA ,MOLE MAN/HARVEY RUPE,STORM, CHILI,IRON MAN/TONY STARK ,ZAPPER, DAN,SHROUD/MAXIMILLIAN Q,RINGO KID,HULK/DR. ROBERT BRUC,GREY GARGOYLE/PAUL P,DOC SAMSON/DR. LEONA,HELLSTORM DOPPELGANG,BLACK PANTHER/T'CHAL,MIKHLO,OCCULT,WONG,NIGHTHAWK II/KYLE RI,ZEDRAO, GENERAL,ICEMAN/ROBERT BOBBY ,JONES, GABE,JACK OF HEARTS/JACK ,TRITON,FALCON/SAM WILSON,MOCKINGBIRD/DR. BARB,BLACK KNIGHT IV/PROF,NELSON, FRANKLIN FOG,SABRA/RUTH BAT-SERAP,PORCUPINE/ALEX GENTR,DAREDEVIL/MATT MURDO,MANDARIN,LADY LARK/LINDA LEWI,GARGOYLE II/ISAAC CH,LOCKJAW [INHUMAN],BANNER, BETTY ROSS T,TAGAK,PLANTMAN/SAM SMITHER,MORGAN, JERROLD JERR,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,MARROW/SARAH ,WIZARD/BENTLEY WITTM,TORPEDO III/BROCK JO,UNUS THE UNTOUCHABLE,NIGHT RIDER,CRUCIBLE/BYRON CALLE,MISTER HYDE/CALVIN Z,DORMAMMU,DIABLO/ESTEBAN DE AB,SWORDSMAN/JACQUES DU,UATU,NORTHSTAR/JEAN-PAUL ,CARTER, JIMMY,CHONDU,MASTER PANDEMONIUM/M,NORRISS, SISTER BARB,DONALDSON, LINDA,NIGHTCRAWLER/KURT WA,3-D MAN/CHARLES CHAN,ROGUE /,MASTERS, ALICIA REIS,WONDER MAN/SIMON WIL,DR. DOOM/VICTOR VON ,LOBO,NAGAN, DR. ARTHUR,LORELEI II/MELODI [A,XANDU,DRUMM, JERICHO,MAGNETO/MAGNUS/ERIC ,LOKI [ASGARDIAN],HELLSTORM/DAIMON HEL,MAD DOG/COLONEL BUZZ,ARAGORN,CYCLOPS/SCOTT SUMMER,WASP/JANET VAN DYNE ,SERGEI,RUNCITER, GAIL,EBONY,PARALYZER,MEPHISTO,DRACULA/VLAD TEPES,DABOIA, RUSSELL,WILLIAMS, MINDY,GRANT, DONALD,PAGE, KAREN,DEFENSOR,WOLFE, HEDY,JAMESON, J. JONAH,JAMESON, COL. JOHN ,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,BEAST/HENRY &HANK& P,BINARY/CAROL DANVERS,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V,JUSTICE II/VANCE AST,TIGRA/GREER NELSON,WHIZZER/ROBERT L. FR,IKARIS/IKE HARRIS [E,WHIRLWIND/DAVID CANN,CHARCOAL/CHARLIE BUR,NORRISS, JACK,NAMORITA/NITA PRENTI,PLUTO [OLYMPIAN],THINKER,AURORA/JEANNE-MARIE ,JARVIS, EDWIN ,RED GHOST/IVAN KRAGO,HERCULES [GREEK GOD],KESTRUS,BLISS, MISS,SCORPIO/JAKE FURY,SCRATCH, NICHOLAS,O'BRIEN, MICHAEL,IRON FIST/DANIEL RAN,CAPTAIN MARVEL/CAPTA,GHOST RIDER II/JOHNN,PAPA HAGG,STARFOX/EROS,BATROC/GEORGES BATRO,VISION ,ANT-MAN/DR. HENRY J.,EEL/LEOPOLD STRYKE,COLLECTIVE MAN,RICHARDS, FRANKLIN B,ANGEL/WARREN KENNETH,SEA URCHIN/JEREMY SW,CAPTAIN ULTRA/GRIFFI,PALADIN/PAUL DENNIS,ABOMINATION/EMIL BLO,WHIZZER II/STANLEY S,METEORITE,BLITZKRIEG/,SNOWBIRD/NARYA/ANNE ,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,TIGER SHARK/TODD ARL,SILVER SURFER/NORRIN,ARMAZIEL,PIRANHA,BLACK WIDOW/NATASHA ,BEETLE/ABNER RONALD ,OMEGA II,NIGHTHAWK/KYLE RICHM,RED WOLF III/WILL TA,NAGALA,MASTERS, DR. AUGUST,MOONDRAGON/HEATHER D,MR. FANTASTIC/REED R,SATAN/MARDU KURIOS,UNICORN/MYLOS MASARY,STUNT-MASTER/GEORGE ,YANDROTH,CAPTAIN AMERICA,ELECTRO/MAX DILLON,SUB-MARINER/NAMOR MA,DR. STRANGE/STEPHEN ,SCARECROW/EBENEZER L,SCREAMING MIMI/MELIS,FOOLKILLER II/GREG S,DRAX/ARTHUR DOUGLAS,HELL-EYES,RED SKULL/JOHANN SCH,PROWLER/HOBIE BROWN,HELA [ASGARDIAN],RED GUARDIAN III/DR.,OVERMIND/GROM"
HELLEN,"STORM/ORORO MUNROE S,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,WITHERS,STURDY, PROF. KENNET,ANT-MAN/DR. HENRY J.,WHIRLWIND/DAVID CANN,WHIZZER/ROBERT L. FR,CYCLOPS/SCOTT SUMMER,BANSHEE/SEAN CASSIDY,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,ANGEL/WARREN KENNETH,WASP/JANET VAN DYNE ,POWER MAN/ERIK JOSTE,COLOSSUS II/PETER RA,SCARLET WITCH/WANDA ,CAT MAN/HORGAN,THUNDERBIRD/JOHN PRO,LIVING LASER/ARTHUR ,WONDER MAN/SIMON WIL,BEAST/HENRY &HANK& P,FREDERICKS, GENERAL,COUNT NEFARIA, LUCHI,STANCHEK, DR."
HEMINGWAY,"SKIN/ANGELO ESPINOSA,BISHOP /,CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN ,M,MARROW/SARAH ,MADDICKS, ARTHUR ART,CANNONBALL II/SAM GU,X-MAN/NATHAN GREY ,WITNESS/NESS,VESSEL,GATEWAY,WHITE QUEEN/EMMA FRO,GAIA,PENANCE/MONET ST. CR,SYNCH/EVERETT THOMAS,THRENODY,CALLISTO,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,DARK BEAST/HENRY MCC,ANGEL/WARREN KENNETH,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,CHAMBER/JONOTHON STA,REVERB,ROGUE /,HUSK/PAIGE GUTHRIE,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L"
"HENSHAW, CURTIS","TREVANE, DET. CONNOR,ELLIS, KEN,ROYTON, RAYMOND,SCORPION/MACDONALD G"
HEPHAESTUS,"ATHENA [GREEK GOD],CAPTAIN AMERICA,CAPTAIN MARVEL II/MO,PROMETHEUS [OLYMPIAN,DR. DRUID/ANTHONY LU,APOLLO [GREEK GOD],VENUS/APHRODITE/VICT,BLACK KNIGHT V/DANE ,PLUTO [OLYMPIAN],HERMES [GREEK GOD],WASP/JANET VAN DYNE ,HERCULES [GREEK GOD],DIONYSUS [GREEK GOD],HERA/AUGUSTINE JONES,ZEUS,ARTEMIS,SHE-HULK/JENNIFER WA,ARES [GREEK GOD]"
HETH'SA,"FONTANELLE/GLORIA DA,GAMBIT/REMY LEBEAU ,EGO,LAPIN, EMIL"
HIGH EVOLUTIONARY/HE,"KA-ZAR/KEVIN PLUNDER,VIZIER,HEIMDALL [ASGARDIAN],SPIDER-WOMAN/JESSICA,CORTEZ, FABIAN,LOR, KONA,RIGER,ARON [WATCHER],BLACK KNIGHT V/DANE ,GORR,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,THING/BENJAMIN J. GR,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,BETA RAY BILL,MARROW/SARAH ,ABSORBING MAN/CARL C,THENA,EXODUS/BENNET DUPARI,AMPHIBIUS,HALLER, GABRIELLE,WHITE QUEEN/EMMA FRO,ANT-MAN II/SCOTT HAR,UATU,DAZZLER II/ALLISON B,RANDOM II/MARSHALL E,KILMER,MAN-BEAST,APOCALYPSE/EN SABAH ,EGO,CHURCHILL, LORD,ROBERTSON, JOE,INVISIBLE WOMAN/SUE ,BALDER [ASGARDIAN],HUMAN TORCH ANDROID/,HERA/AUGUSTINE JONES,NIGHTCRAWLER/KURT WA,LONGSHOT,KATU,LEIR,ROGUE /,POLARIS/LORNA DANE,MASTERS, ALICIA REIS,SHANNA/SHANNA O'HARA,WONDER MAN/SIMON WIL,SCANNER II,GROTESK,VERMIN, LADY,ARES [GREEK GOD],LORELEI II/MELODI [A,SIF,ENCHANTRESS/AMORA/HE,OMEGA RED/ARKADY ROS,SPINNERET,MAGNETO/MAGNUS/ERIC ,DUGAN, TIMOTHY ALOYI,HOGUN [ASGARDIAN],LOKI [ASGARDIAN],JOVAN,CRYSTAL [INHUMAN],JUVAN,PYRO/ALLERDYCE JOHNN,CYCLOPS/SCOTT SUMMER,KINCAID, JIMMY,JACKAL/MILES WARREN,THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,MEGGAN,LOGA II,BLACK KING/SEBASTIAN,WOLFSBANE/RAHNE SINC,RAX,URSULA, LADY,MADDICKS, ARTHUR ART,CANNONBALL II/SAM GU,MADISON, TAYLOR,MALEKITH/MALCOLM KEI,STORM/ORORO MUNROE S,GAMBIT/REMY LEBEAU ,THOR/DR. DONALD BLAK,CYPHER/DOUG RAMSEY,NUKLO/ROBERT FRANK J,TANA NILE,WHITE TIGER II/,BARBARUS,WATSON-PARKER, MARY ,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,VOLSTAGG,BURST/,LE FEY, MORGAN,DELPHIS, SIR,ZABU,LOCKHEED,BLACK GOLIATH/DR. WI,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,MARVEL GIRL/JEAN GRE,BINARY/CAROL DANVERS,ZIRA,THOR REPLICOID,FANDRAL [ASGARDIAN],SHE-HULK/JENNIFER WA,GALEN KOR, ADMIRAL [,STRUCKER, ANDREA,SKIN/ANGELO ESPINOSA,TIGRA/GREER NELSON,STELLARIS/LEAH PRINC,SHADOWCAT/KATHERINE ,WHIZZER/ROBERT L. FR,CARRION III/DR. WILL,STRIDER,GAEA,SERSI/SYLVIA,JARVIS, EDWIN ,MIRAGE II/DANIELLE M,STRYKER, WILLIS,MAGMA/AMARA AQUILLA/,THOR II/ROGER RED NO,HERCULES [GREEK GOD],TINKERER,RAVEN, LT. JACOB,IRON FIST/DANIEL RAN,PLUNDER, ADAM KYLE M,DESTROYER III,NESTOR,NOBILUS,STRUCKER, ANDREAS,RAM, SIR,CAGLIOSTRO, ALESSAND,MAGNUS,PIP/PRINCE GOFERN,SPIDER-MAN/PETER PAR,BLOODAXE/JACKIE LUKU,TORGO,VISION ,AVALANCHE/DOMINIC PE,RICHARDS, FRANKLIN B,ANAK,ANGEL/WARREN KENNETH,KINCAID, DR. JANE FO,ZOLA, ARNIM,PORGA,LUPO,LUMINOR,GARGOUILLE/,HUMAN TORCH/JOHNNY S,KURSE/ALGRIM [ASGARD,TYGER, LORD,ZON,KARNIVOR,HUXLEY, DR. ALDA,LANE, LOIS,LUNA/LUNA MAXIMOFF [,BLAKE, DR. DONALD (C,TRIAX,TITANIA II/MARY SKEE,MASTERSON, KEVIN,MISS AMERICA/MADELIN,PROJECTOR/,CARGIL/JOANNA CARGIL,GAMORA,BLOB/FRED J. DUKES,ZEFRA,FERAL/MARIA CALLASAN,ODIN [ASGARDIAN],GAROKK,KISMET/J'RIDIA STARD,ANON, LORD,IRON MAN/TONY STARK ,BOVA,MACTAGGERT, MOIRA KI,CH'THON,NEREEL,SIMBUS,AUSTIN, SUSAN,MOONDRAGON/HEATHER D,ST. HUBBINS, SARI,HUNTER/JAEGER,HULK/DR. ROBERT BRUC,VOGHT, AMELIA,MR. FANTASTIC/REED R,ANALYZER,CAPTAIN AMERICA,GAZA,BLACK PANTHER/T'CHAL,KLEINSTOCK, SVEN,GALACTUS/GALAN,GATOR, LORD,TAGAR,BUCHOVITZ, STANLEY &,UNUSCIONE,MYSTIQUE/RAVEN DARKH,BLITZIANA,CABER,ICEMAN/ROBERT BOBBY ,PHOENIX III/RACHEL S,MANTIS/? BRANDT,ZALADANE,PSYLOCKE/ELISABETH B,BELLAM,DOMINA,RAKKUS,SENYAKA,WARLOCK II/ADAM WARL,MULTIPLE MAN/JAMES A,KENT, CLARK,HELA [ASGARDIAN],PENANCE III,SUMMERS, MADELYNE MA,KLEINSTOCK, HARLAN"
"HILDEBRANT, DR.","DAREDEVIL/MATT MURDO,NIGHTHAWK II/KYLE RI"
HILDEGARDE [ASGARDIA,"HEIMDALL [ASGARDIAN],SIF,VIZIER,HOGUN [ASGARDIAN],LOKI [ASGARDIAN],KRISTA,PLUTO [OLYMPIAN],JARVIS, EDWIN ,WEIN, LEN,ODIN [ASGARDIAN],FRIGGA,HERCULES [GREEK GOD],IRON MAN/TONY STARK ,ABSORBING MAN/CARL C,ZEUS,DESTROYER III,MEPHISTO,BRIGHTSWORD/CARTER D,ULIK,FIRELORD/PYREUS KRIL,GALACTUS/GALAN,VISION ,THOR/DR. DONALD BLAK,GRANT, SILAS,MANGOG,TANA NILE,EGO,4-D MAN/MERCURIO,BALDER [ASGARDIAN],KINCAID, DR. JANE FO,GENII/JASON KIMBALL,EGO-PRIME,VOLSTAGG,LUPO,WEIN, GLYNIS,BRAINCHILD,DWELLER IN DARKNESS,HELA [ASGARDIAN],KARNILLA [ASGARDIAN],HAWK,HAROKIN [ASGARDIAN],FANDRAL [ASGARDIAN],ARES [GREEK GOD]"
"HINKLEY, ADMIRAL","TITAN, TRISH,LIVING LIGHTNING/MIG,DEMONICUS/DR. DOUGLA,PELE/MICHI SASAKI,BIG ONE/KENJIRO SASA,SUNFIRE/SHIRO YOSHID,TAIFU/TOSHIO SASAKI"
HIRO,"COLOSSUS II/PETER RA,TATSU'O,TOSHI,TANAKA, OPAL,DRAKE, MADELINE BEAT,MYSTIQUE/RAVEN DARKH,YASHIDA, MARIKO,ICEMAN/ROBERT BOBBY ,FORGE,PROFESSOR X/CHARLES ,ANGEL/WARREN KENNETH,DRAKE, WILLIAM ROBER"
